Company Name,Title,Link,Snippet
CG Oncology,"Shannon Villiers - Vice President, Data Sciences - Catalyst Clinical ...",https://www.linkedin.com/in/shannon-villiers-6776477,"Associate Director, CDM. Kendle International. Aug 2006 - May 2008 1 year 10 months. Sr. Manager / Sr. Project Manager, CDM. Charles River Laboratories ..."
CG Oncology,Avery Deshtavir - Business Development Manager - Simplify Clinical ...,https://www.linkedin.com/in/averydeshtavir,Simplify Clinical Trials - Data Management & Visualization - Are you happy with your current data management? Need independent evaluation?
Indivior PLC,"David Lawrence - Clinical Liaison II - Indivior, PLC | LinkedIn",https://www.linkedin.com/in/david-lawrence-9255023b,"Clinical Liaison at Indivior, PLC · Experience: Indivior, PLC · Education: Ferris State University · Location: Rockford · 322 connections on LinkedIn."
Indivior PLC,"Randy Fox,RN, BSN, CARN - Executive Clinical Specialist - Indivior ...",https://www.linkedin.com/in/rfoxrn,Indivior Plc. Jun 2007 - Jan 2020 12 years 8 months. Addiction Medicine ... Director and staff to help opioid dependent patients receive quality treatment.
Indivior PLC,Teri Peck - Clinical Liaison II - Reckitt Benckiser | LinkedIn,https://www.linkedin.com/in/teri-peck-6316027b,"Clinical Liaison II at Indivior, PLC · Experience: Reckitt Benckiser · Location: Greater Harrisburg Area · 52 connections on LinkedIn."
Indivior PLC,Lauren Reck - Clinical Liaison II - Indivior | LinkedIn,https://www.linkedin.com/in/lauren-reck-8b20a185,Jan 2006 - Present 18 years 8 months. View Lauren's full profile. See who you know in common. Get introduced. Contact Lauren directly.
Indivior PLC,Michelle M. Bumgarner - Clinical Liaison - Indivior | LinkedIn,https://www.linkedin.com/in/michelle-m-bumgarner-57424a63,Clinical Liaison at Indivior · Experience: Indivior · Education: Cal State Fullerton · Location: Orange County · 30 connections on LinkedIn.
Indivior PLC,Trauta Benner - Clinical Liaison - UW School of Medicine and Public ...,https://www.linkedin.com/in/trauta-benner-b00502134,Clinical Liaison at UW School of Medicine and Public Health · Experience: UW School of Medicine and Public Health · Location: Madison · 3 connections on ...
Indivior PLC,Julie Rosenthal - Clinical Liaison - Reckitt Benckiser ...,https://www.linkedin.com/in/julie-rosenthal-0771919,"Clinical Liaison at Reckitt Benckiser Pharmaceuticals, Inc. · Experience: Reckitt Benckiser Pharmaceuticals, Inc. · Location: Santa Barbara · 183 ..."
Indivior PLC,Stephanie Strafford - Clinical Program lead - Indivior | LinkedIn,https://www.linkedin.com/in/stephanie-strafford-a3912166,Reckitt Benckiser Pharmaceuticals Inc demerged and registered under Indivior PLC ... Ownership / Clinical Development Manager role for four Phase I studies ...
Bausch Health,Jimin Lee - Vice President Clinical Affairs - Bausch Health ...,https://www.linkedin.com/in/jimin-lee-1274541b,"MD, PhD Vice President, Clinical Affairs at Bausch Health · Experience: Bausch Health Companies Inc. · ... Medical Director of Schering-Plough Korea and Hong Kong."
Bausch Health,Debra Osborne - Senior Clinical Data Associate - Bausch Health ...,https://www.linkedin.com/in/debra-osborne-2974ba22,Bausch Health Companies Inc. Mar 2020 - Present 4 years 5 months. Bausch Health. Worldwide Clinical Trials Graphic. Associate Clinical Data Manager. Worldwide ...
Bausch Health,"Jon Williams - Senior Director, Clinical Affairs - Bausch Health ...",https://www.linkedin.com/in/jon-williams-91020918b,"Senior Director, Clinical Affairs at Bausch Health Companies Inc. · Experience: Bausch Health Companies Inc. · Location: Orange County · 72 connections on ..."
Bausch Health,Monique Giguere - Clinical Manager - Bausch Health | LinkedIn,https://www.linkedin.com/in/monique-giguere-8208a74,"Clinical Manager at Bausch Health · New drug development is my area of expertise ... Director, Strategic Recruitment. Pharmanet Canada, inc. Dec 2010 - Jul ..."
Bausch Health,"Igor Jovanović - Manager, ICSR Processing & Clinical Safety ...",https://rs.linkedin.com/in/jovanovici,"Manager, ICSR Processing & Clinical Safety at Bausch Health · Experienced Pharmacovigilance Manager. Skilled in global postmarketing pharmacovigilance and ..."
Bausch Health,"Alycia Olsen, MBA - Senior Clinical Trials Manager - Bausch Health ...",https://www.linkedin.com/in/alycia-olsen-mba-482a49b3,Senior Clinical Trials Manager · Experience: Bausch Health Companies Inc. · Education: University of Phoenix · Location: Hawthorne · 433 connections on ...
Bausch Health,"Henry Brandon - Sr. Buyer, Clinical Services R&D - Bausch Health ...",https://www.linkedin.com/in/henry-brandon-675a9520,"... Bausch Health Companies Inc. · Education: Syracuse University · Location ... Associate Director, Global Strategic Outsourcing. Johnson & Johnson. 1991 ..."
Bausch Health,Sandra Fassl - Clinical Trial Specialist - Bausch + Lomb | LinkedIn,https://www.linkedin.com/in/sandra-fassl-b7182237,Clinical Trial Specialist at Bausch + Lomb · Experience: Bausch + Lomb · Location: Rochester · 7 connections on LinkedIn. View Sandra Fassl's profile on ...
Bausch Health,Linda Spath - Clinical Research Consultant - Bausch + Lomb ...,https://www.linkedin.com/in/linda-spath-a7098637,Clinical Research Consultant at Bausch + Lomb · Experience: Bausch + Lomb · Location: Rochester · 23 connections on LinkedIn. View Linda Spath's profile on ...
Bausch Health,Angela K. - Senior Manager Clinical Auditing - Bristol Myers Squibb ...,https://www.linkedin.com/in/angela-kluzniak,Senior Manager Clinical Auditing · Experienced Clinical Trial Associate with ... Clinical Quality Assurance Specialist (contracting with Bausch Health).
Iovance Biotherapeutics,"David Wieand, CPCC - Director, Clinical Operations Systems ...",https://www.linkedin.com/in/david-wieand-cpcc-b009989,"David Wieand, CPCC. Co-Active Coach | Clinical Drug Developer & Technologist | Mindfulness Meditation Facilitator & Trainer. Iovance Biotherapeutics, Inc."
Iovance Biotherapeutics,"Paolo Bernard Castillo, MPH - CTA, Clinical Trial Operations ...",https://www.linkedin.com/in/paolo-bernard-castillo-mph-004775160,"... Director of Red Rock Volleyball Club, where I oversee the budget ... Iovance Biotherapeutics, Inc. · Education: University of California, Davis ..."
Iovance Biotherapeutics,"Justin N. - Executive Director, Clinical Operations - CytomX ...",https://www.linkedin.com/in/justin-n-6531196,"Director Clinical Operations. CytomX Therapeutics. May 2021 - Apr 2022 1 year. Iovance Biotherapeutics, Inc. Graphic. Senior Director Clinical Operations."
Iovance Biotherapeutics,"Jovine C. Umali, CCRA - Sr Manager, Clinical QA - Iovance ...",https://www.linkedin.com/in/jovine-c-umali-ccra-3432724,"Independent Clinical Research Monitor/Auditor · Experience: Iovance Biotherapeutics, Inc. · Education: Seattle University · Location: Seattle · 221 ..."
Iovance Biotherapeutics,Narasimha chary S - Clinical Data Manager - Iovance ...,https://www.linkedin.com/in/narasimha-chary-s-9aa312219?trk=people-guest_people_search-card,"Clinical Data Manager at Iovance Biotherapeutics, Inc. · Experience: Iovance Biotherapeutics, Inc. · Location: Norristown · 9 connections on LinkedIn."
Iovance Biotherapeutics,Nancy Olson - Regional Director - Nursing/Clinical Informatics ...,https://www.linkedin.com/in/nancy-olson-73461521,Regional Director - Nursing/Clinical Informatics at Providence Health & Services · Experience: Providence Health & Services · Location: Renton · 2 ...
Iovance Biotherapeutics,"Ananda Greer - Clinical Trial Assistant - Iovance Biotherapeutics, Inc ...",https://www.linkedin.com/in/ananda-greer-2836311a1,"Clinical Trial Assistant at Iovance Biotherapeutics, Inc. · Experience: Iovance Biotherapeutics, Inc. · Location: Johnson City. View Ananda Greer's profile ..."
Iovance Biotherapeutics,Russell Dawson - Clinical Data Management Project Manager ...,https://www.linkedin.com/in/russell-dawson-47b93651,"Iovance Biotherapeutics, Inc. Feb 2019 - Nov 2019 10 months. San Carlos, CA. Data management oversight ..."
Iovance Biotherapeutics,margaret travis - Research Nurse Clinical Trials Coverage Analyst ...,https://www.linkedin.com/in/margaret-travis-aa0b4213,Research Nurse Clinical Trials Coverage Analyst at Rush University Medical Center · Experience: Rush University Medical Center · Location: Oak Park.
Iovance Biotherapeutics,Zain Moola - Manager Regulatory Affairs - Novella Clinical | LinkedIn,https://uk.linkedin.com/in/zain-moola-154462107,Manager Regulatory Affairs at Novella Clinical · Experience: Novella Clinical · Location: Watford · 17 connections on LinkedIn. View Zain Moola's profile on ...
Almirall,Hilary Siddall - Senior Clinical Research Scientist Late Phase ...,https://uk.linkedin.com/in/hilary-siddall,Experience · Almirall. 5 months. Almirall Graphic · GSK. 7 years 9 months. Clinical Development Associate Director · Emas. 5 years 11 months · Emas Graphic ...
Almirall,Gema Murciano Alpuente - Clinical Drug Safety Officer - Grifols ...,https://www.linkedin.com/in/gema-murciano-alpuente-2744181b3,Corporate Junior Safety Specialist. Almirall. Jul 2021 - Apr 2022 10 months. Development of the ...
Almirall,Cardenas Alvaro - Director Non Clinical PK-PD - UCB | LinkedIn,https://be.linkedin.com/in/cardenas-alvaro-3b60409,Director Non Clinical PK-PD at UCB · Experience: UCB · Location: Antwerp ... Almirall. 13 years 4 months · Almirall Graphic. Head of ADME (Drug Discovery).
Almirall,Octavio Gonzalez - Clinical Data Lead - Almirall | LinkedIn,https://be.linkedin.com/in/octavio-gonzalez-2726b8b2,Clinical Data Lead at Almirall · Experience: Almirall · Education ... Senior Global Data Manager. The Janssen Pharmaceutical Companies of Johnson ...
Almirall,colin white - executive clinical sales specialist - almirall ltd | LinkedIn,https://uk.linkedin.com/in/colin-white-0833235b,"almirall ltd. 1992 - Present 32 years. territory management,supporting and assisting regional business manager, mentoring coleagues,coleague development ..."
Almirall,Song Kim - Head of Clinical and Business Development - KarisBio ...,https://www.linkedin.com/in/song-kim-a2b30975,"Head of Clinical Development/Medical Director. KarisBio, Inc. INSEAD ... Global Medical Advisor. Almirall. Jan 2019 - Aug 2019 8 months. Barcelona Area ..."
Almirall,Exploratory Clinical Development World Europe - Pharma - Health ...,https://uk.linkedin.com/in/exploratory-clinical-development-world-europe-3a107082,"Carol Astbury- Head, Early Development & Global Project Leader Respiratory, TA Almirall, S.A.. Dr Paolo Bettica-Clinical Research & Development Director, ..."
Almirall,Jacqueline Vale - Clinical Account Specialist Biologics/District ...,https://www.linkedin.com/in/jacqueline-vale-51b61717,"Almirall Graphic. Dermatology Sales Executive/Field Sales Trainer. Almirall. Oct 2018 - Jan 2021 2 years 4 months. Raleigh, North Carolina. Director's club 2019"
Almirall,Elizabeth Hayward Reed - Associate Director - Interface Clinical ...,https://uk.linkedin.com/in/elizabeth-hayward-reed-35996b19,Regional Operations Manager. Boehringer Ingelheim. Jan 2014 - Oct 2014 10 months. Short term contract. Almirall Graphic. Field Training Manager. Almirall. Jan ...
Almirall,Eulalia Jimenez Lozano - Director Director Clinical Pharmacology ...,https://es.linkedin.com/in/eulalia-jimenez-lozano-6a036060,Pharmacokinetics and Drug Metabolism. Almirall R&D (St. Feliu Llob.) Study director in regulated bioanalysis supporting pharmacokinetic and toxicokinetic ...
Vericel,"Julie Liberio, MSN, RN, CCRN, CBRN - Burn Clinical Specialist ...",https://www.linkedin.com/in/julie-liberio25,"Burn Clinical Specialist (BCS) at Vericel Corporation · Internationally recognized burn center team member with over 25 years of extensive clinical, ..."
Vericel,Gail Pituck - Senior Clinical Specialist - Vericel Corporation | LinkedIn,https://www.linkedin.com/in/gail-pituck-1a229b49,Senior Clinical Specialist at Vericel Corporation · Experience: Vericel Corporation · Education: Boston College · Location: Cambridge · 101 connections on ...
Vericel,Kristin Tripp - Clinical Project Manager - Vericel® Corporation ...,https://www.linkedin.com/in/kristin-tripp-0185b9150,Clinical Project Manager at Vericel Corporation · Experience: Vericel® Corporation · Education: Drexel University College of Medicine · Location: United ...
Vericel,Dr. John Wade - Sr. Burn Clinical Specialist - Vericel Corporation ...,https://www.linkedin.com/in/dr-john-wade-9a153b21a,Experienced Director of Surgical Services & Sr. Clinical Specialist · Experience: Vericel Corporation · Location: Goodyear · 43 connections on LinkedIn.
Vericel,Jonathan Rand - Clinical Account Specialist - Vericel Corporation ...,https://www.linkedin.com/in/jonathan-rand-44117949,MACI-Joint Restoration Territory Manager at Vericel Corporation · 26 years of successful Business to Business sales experience with over 14 years in the ...
Vericel,Patrick Wiedt - Clinical Account Specialist-Cartilage Care - Vericel ...,https://www.linkedin.com/in/patrickrwiedt,... Vericel Corporation · Education: Bowling Green State University · Location ... Territory Manager. Zipline Medical. Feb 2017 - Feb 2020 3 years 1 month. N ...
Vericel,Troy Chestnut - Clinical Account Specialist - Vericel Corporation ...,https://www.linkedin.com/in/troy-chestnut-11004b19,"Joint Restoration Territory Manager - MACI · Accomplished, successful sales ... Vericel Corporation · Education: Northwestern Oklahoma State University ..."
Vericel,Tom Kaufman - Clinical Account Specialist - Vericel Corporation ...,https://www.linkedin.com/in/tom-kaufman-b6969440,MACI Senior Joint Restoration Territory Manager · Experience: Vericel Corporation · Education: University of South Carolina-Columbia · Location: Blythewood ...
Vericel,Allyson Thrasher - Clinical account Specialist - Vericel® Corporation ...,https://www.linkedin.com/in/allyson-thrasher-067ba7245,Executive Joint Restoration Territory Manager- Anaheim · Experience: Vericel® Corporation · Education: UCLA · Location: Yorba Linda · 33 connections on ...
Vericel,Frances Murphy - Senior Clinical Account Executive - Vericel ...,https://www.linkedin.com/in/frances-murphy-72ba38108,Senior Clinical Account Executive at Vericel Corporation · Experience: Vericel Corporation · Location: Weston · 358 connections on LinkedIn.
Intellia Therapeutics,"Leslie Herzog - Associate Director, Clinical Data Management ...",https://www.linkedin.com/in/leslie-herzog-70b662290,"Associate Director, Clinical Data Management at Intellia Therapeutics, Inc. · Experience: Intellia Therapeutics, Inc. · Location: Las Vegas."
Intellia Therapeutics,Carrie McGee - Field Clinical Research Associate - Abbott Vascular ...,https://www.linkedin.com/in/carrie-mcgee-2798b739,Senior Field Clinical Research Associate at Abbott Vascular · Experience: Abbott Vascular a division of Abbott Laboratories · Education: Cameron University ...
Intellia Therapeutics,Melanie Allen - Senior Clinical Scientist - CRISPR Therapeutics ...,https://www.linkedin.com/in/melanie-allen-62b1b018,"Clinical Development at CRISPR Therapeutics · A highly motivated and accomplished research scientist with extensive experience in the development, ..."
Intellia Therapeutics,Thomas Smith PharmD - Clinical Coordinator - Glens Falls Hospital ...,https://www.linkedin.com/in/thomas-smith-pharmd-12b23639,"Pharmacy Director. Porter Hospital, Middlebury, VT. Jun 1999 - Aug 2001 2 years 3 months. Fletcher Allen Health Care Graphic. Clinical Pharmacist. Fletcher ..."
Intellia Therapeutics,Nancy Boltz - Principal Clinical Research Associate - EMD Serono ...,https://www.linkedin.com/in/nancy-boltz-19188a4,"Principal CRA at EMD Serono, Inc. · Experience: EMD Serono, Inc. · Location: Mountain View · 5 connections on LinkedIn. View Nancy Boltz's profile on ..."
Intellia Therapeutics,Mai Yang - Clinical Lab Scientist - Clovis Community Medical Center ...,https://www.linkedin.com/in/mai-yang-00972b59,I am a Microbiology Manager at DFA of Ca. I take on the role of supervising 4 technicians in the microbiology department and established the ISO 17025 ...
Intellia Therapeutics,Kathleen Kordestani - Clinical Data Manager I - ACADIA ...,https://www.linkedin.com/in/kathleen-kordestani-382b6575,"Clinical Data Manager I at ACADIA Pharmaceuticals Inc. · Experience ... -. Organizations. Chi Omega. Marketing Director, Fundraising Chair. Sep 2012 ..."
Intellia Therapeutics,Nancy Boltz - Principal Clinical Research Associate - EMD Serono ...,https://www.linkedin.com/in/nancy-boltz-33851a47,"South St Paul, MN · Connect · Lara Pyle. Local Study Associate Director at AstraZeneca ... Scientist at Intellia Therapeutics, Inc. Boston, MA · Connect · Arvind ..."
Intellia Therapeutics,Jessica Flasher - Clinical Laboratory Scientist - Beaumont Health ...,https://www.linkedin.com/in/jessica-flasher-504611192,Clinical Laboratory Scientist at Beaumont Health · Experience: Beaumont Health · Location: Detroit Metropolitan Area. View Jessica Flasher's profile on ...
Intellia Therapeutics,Maurice Craighead - Clinical Trial Leader - ICON plc (providing ...,https://www.linkedin.com/in/maurice-craighead-08657021,Collaborating with Project Manager to set targets for clinical monitoring staff and ensuring the recording of trial in compliance with project goals.
Alembic Pharmaceuticals,Priti Sayankar - Clinical Director - Alembic Pharmaceuticals Limited ...,https://in.linkedin.com/in/priti-sayankar-748904209,Clinical Director at Alembic Pharmaceuticals Limited · Experience: Alembic Pharmaceuticals Limited · Location: 380001. View Priti Sayankar's profile on ...
Alembic Pharmaceuticals,Pankaj Khapra - Head F&D and clinical affairs - Alembic ...,https://in.linkedin.com/in/pankaj-khapra-3ba1564,Head F&D and clinical affairs at Alembic Pharmaceuticals Limited · Experience: Alembic Pharmaceuticals ... Director Pharmaceutical development. Nektar ...
Alembic Pharmaceuticals,Dr.Jay Patel - Clinical Investigator - Alembic Pharmaceuticals ...,https://in.linkedin.com/in/jay-patel-om,Assistant Manager at Alembic Pharmaceuticals Limited · Experience: Alembic Pharmaceuticals Limited · Education: Krantiguru Shyamji Krishna Verma Kachchh ...
Alembic Pharmaceuticals,Arpit Patel - Senior Medical Writer/Clinical Monitoring /Project ...,https://in.linkedin.com/in/arpit-patel-07850076,Senior Medical Writer/Clinical Monitoring/Clinical Research Scientist/Project management at Alembic Pharmaceuticals Limited · Experience: Alembic ...
Alembic Pharmaceuticals,Dr.Jignesh Vadukar - Deputy Manager - Clinical Research - Alembic ...,https://in.linkedin.com/in/dr-jignesh-vadukar-64b09054,Deputy Manager - Clinical Research at Alembic Pharmacuetical Ltd · Experience: Alembic Pharmacuetical Ltd · Education: Baroda Homoeopathik Medical College ...
Alembic Pharmaceuticals,Dr. Naba Kumar Talukdar - Vice President - Clinical Services ...,https://in.linkedin.com/in/dr-naba-kumar-talukdar-67877414,Alembic Pharmaceuticals Limited. 8 years 4 ... General Manager (Head-Clinical). Lotus Labs Pvt Ltd (Subsidiary of ACTAVIS).
Alembic Pharmaceuticals,sohel khan - Clinical Research Scientist - Alembic Pharmaceuticals ...,https://in.linkedin.com/in/sohel-khan-25670772,"Alembic Pharmaceuticals Limited Graphic. Clinical Research Scientist. Alembic ... Director, Sarth Research Solution LLP. Thane · Connect · Shrey Shah. Senior ..."
Alembic Pharmaceuticals,Ronak Dobaria - Group Leader-Clinical Research - Alembic ...,https://in.linkedin.com/in/ronak-dobaria-75855838,"Group Leader-Clinical Research, Bioequivalence department at Alembic Pharmaceuticals Limited · Clinical Operation team for BA-BE Studies · Experience: ..."
Alembic Pharmaceuticals,"Gwen Eak - Associate Director, Labs - ppd clinical research ...",https://www.linkedin.com/in/gwen-eak-885a20111,"Associate Director at ppd clinical research business of Thermo Fisher Scientific · Biosimilar Programs, Cell and Gene Therapy and COVID positive sample ..."
Alembic Pharmaceuticals,Pankaj Parmar - Clinical Research Assistant - Alembic ...,https://in.linkedin.com/in/pankaj-parmar-965727252,"Group Leader-Clinical Research, Bioequivalence department at Alembic Pharmaceuticals Limited ... Director, Services at Majesco | IBM Certified Senior ..."
Maravai LifeSciences,Mitch Freeman - VP - Chief Clinical Officer - Mitchell International ...,https://www.linkedin.com/in/mitch-freeman-0397535,VP - Chief Clinical Officer · Experience: Mitchell International · Location: Metro Jacksonville · 500+ connections on LinkedIn. View Mitch Freeman's profile ...
Maravai LifeSciences,"Alexandra Weinberg - Velocity Clinical Research, Inc.",https://www.linkedin.com/in/alexandra-weinberg-erin,"TriLink BioTechnologies, part of Maravai LifeSciences. Nov 2021 - Feb 2022 4 months. San Diego, California, United States."
Maravai LifeSciences,"Lauren Brothers - Clinical Pharmacy Specialist, Hematology ...",https://www.linkedin.com/in/lauren-brothers-bb968075,"Clinical Pharmacy Specialist, Hematology/Oncology, Bone Marrow Transplant · Experience: UMass Memorial Medical Center · Education: Massachusetts College of ..."
Maravai LifeSciences,Masoomeh Khamesian - Senior Clinical Consultant - Becton ...,https://www.linkedin.com/in/masoomeh-khamesian-4734578,Director of Pharmacy. Howard County General Hospital. Dec 1996 - Aug 2015 18 years 9 months. Clinical Pharmacy Coordinator. Prince George's Hospital Center.
Maravai LifeSciences,Mark Gianino - Clinical Associate Professor - Boston University ...,https://www.linkedin.com/in/mark-gianino-3b039328,Clinical Associate Professor at Boston Universit · Experience: Boston University School of Social Work · Location: Brookline · 54 connections on LinkedIn.
Immunocore,"Walter Hong, MD - Executive Director, Head of Early Oncology ...",https://www.linkedin.com/in/walter-hong-md-84641b26,"Executive Director, Clinical Development · NIH trained, US board certified ... Executive Director, Head of Early Oncology Clinical Development. Immunocore."
Immunocore,"Barbara Versage - Sr Manager, Vendor Relations, Clinical Supplies ...",https://www.linkedin.com/in/barbara-versage-b0779514,"Sr Manager, Vendor Relations, Immunocore · Experience: Immunocore · Education: DeSales University - Business · Location: Allentown · 347 connections on ..."
Immunocore,"Jason Wustner - Senior Director, Head of Bioanalytical & Clinical ...",https://www.linkedin.com/in/jason-wustner-20039812,"Aug 6, 2024 ... Senior Director, Bioanalytical & Clinical Pharmacology at Immunocore, LLC · Specialties: Bioanalytical method development and validation, ..."
Immunocore,"Jordan Schneider, MPH - Senior Clinical Data Manager - Immunocore",https://www.linkedin.com/in/jordanschneider27,"Senior Clinical Data Manager at Immunocore · Experienced and detail oriented clinical data manager with a background in biopharmaceuticals, ..."
Immunocore,Sarah Hounsell - Head of Clinical Supply Chain - Immunocore ...,https://uk.linkedin.com/in/sarah-hounsell-2381b924,Head of Clinical Supply Chain at Immunocore · GPhC registered pharmacist and member of the Royal Pharmaceutical Society · Experience: Immunocore · Location: ...
Immunocore,"Amy Vakil - Associate Principal Scientist, Clinical Operations ...",https://www.linkedin.com/in/amy-vakil-5b1bb135,"... manager, with the majority of trials conducted in Phase I ... Immunocore Graphic. Director of Clinical Operations, Oncology. Immunocore. Oct ..."
Immunocore,Cristina Nogueira - Pre-Clinical Programme Manager - Immunocore ...,https://uk.linkedin.com/in/cristina-nogueira-596b9718,Pre-Clinical Programme Manager · Experience: Immunocore · Location: Greater Oxford Area · 259 connections on LinkedIn. View Cristina Nogueira's profile on ...
Immunocore,"Kehmia Titanji, PhD - Clinical Scientist, Mgr - Immunocore",https://www.linkedin.com/in/kehmia-titanji-phd-a4032a35,"Clinical Scientist, Mgr - Infectious Diseases, Clinical Development · Experience: Immunocore · Location: Rockville · 157 connections on LinkedIn."
Immunocore,Heather Wells FRQA - TFS - Clinical Contract Research ...,https://uk.linkedin.com/in/heather-wells-frqa-5631b3a,FRQA. Experienced Head/Director Of Quality Assurance with a demonstrated history of… · Experience: TFS - Clinical Contract Research Organization · Location: ...
Immunocore,Kristi Stiffler - Vice President of Clinical Research - Fred Hutch ...,https://www.linkedin.com/in/kristi-stiffler-444b56ba,"Director, Clinical Research Support. Fred Hutch. Jul 2013 - Jun 2019 6 years. Education. University of Washington Graphic · University of Washington. MPH."
Recursion Pharmaceuticals,Lina and Ronald Ramos - Clinical Laboratory Technologist ...,https://www.linkedin.com/in/lina-and-ronald-ramos-b16473168,Clinical Laboratory Technologist at University Medical Center of Southern Nevada (UMC) · Experience: University Medical Center of Southern Nevada (UMC) ...
Recursion Pharmaceuticals,"Linda Galbreath - Manager, Grants and Contracts, Clinical Center ...",https://www.linkedin.com/in/linda-galbreath-2560186,"Accounting Manager at Recursion Pharmaceuticals. Salt Lake City, UT · Connect · Sidney Johnston. Assistant Director, Grants & Sponsored Research at Stetson ..."
Recursion Pharmaceuticals,Joan Ayelah - Licensed Clinical Laboratory Technologist - Health ...,https://www.linkedin.com/in/joan-ayelah-3ba076135,Licensed Clinical Laboratory Scientist · Experience: Health and Hospitals Corp. · Education: City University of New York-Herbert H. Lehman College ...
Recursion Pharmaceuticals,Holly Johnson - Clinical Laboratory Scientist - OU Health Sciences ...,https://www.linkedin.com/in/holly-johnson-6b534a124,Cytogenetics Technologist at OU Health Genetics Lab · Experience: OU Health Sciences Center Pediatric Genetics · Education: Clemson University · Location: ...
Vera Therapeutics,Madushani Kannangara - Clinical Research Coordinator ...,https://lk.linkedin.com/in/madushani-kannangara-70049b242,IgAN Nephropathy Study conducted by Vera Therapeutics USA. Aug 2023. A phase 2b/3. Multi part randomized double blinded placebo controlled study to evaluate ...
Amneal Pharmaceuticals,Yvette Wang - Clinical Associate - Amneal Pharmaceuticals | LinkedIn,https://www.linkedin.com/in/yvette-wang-26910a9b,"Amneal Pharmaceuticals. May 2011 - Present 13 years 3 months. Perrigo Company plc Graphic. Project Manager ... Project Manager. Clay-Park Labs, Inc. Mar 2001 ..."
Amneal Pharmaceuticals,Mahesh Patel - Clinical Affairs Specialist - Amneal Pharmaceuticals ...,https://www.linkedin.com/in/mahesh-patel-6b744277,Clinical Affairs Specialist at Amneal Pharmaceuticals · Experience: Amneal Pharmaceuticals · Location: Hauppauge · 2 connections on LinkedIn.
Amneal Pharmaceuticals,"Dr. Sharwan Kumar Singhal - Deputy General Manager, Global ...",https://in.linkedin.com/in/dr-sharwan-kumar-singhal-1b897316,"DGM, Global Clinical Affairs (Clinical operations project management) · Experience: Amneal Pharmaceuticals · Education: School of Pharmacy- Nirma University ..."
Amneal Pharmaceuticals,Ambrose Ekhelar - Clinical Trial Associate - Amneal Pharmaceuticals,https://www.linkedin.com/in/ambrose-ekhelar-2010219,Clinical Trial Associate. Amneal Pharmaceuticals Seton Hall University. New ... Associate Director - Clinical Project Scientist - Global Medical Affairs Strategy ...
Amneal Pharmaceuticals,Jignesh Datta - Global Trial Manager (Clinical Study Lead - Hemato ...,https://in.linkedin.com/in/jdpharma,Amneal Pharmaceuticals. 7 years 10 months · Amneal ... Assistant Manager Clinical Affairs (Associate Project Manager / Project Manager ).
Amneal Pharmaceuticals,Irshad Haque - Clinical Operations Lead - Apellis Pharmaceuticals ...,https://www.linkedin.com/in/irshadhaque,"HEAD/ASSOCIATE DIRECTOR GLOBAL CLINICAL AFFAIRS & OPERATIONS. Amneal Pharmaceuticals. May 2015 - Jan 2021 5 years 9 months. Brookhaven, ..."
Amneal Pharmaceuticals,Margie Bhatt - Clinical Coordinator - Titus Regional Medical Center ...,https://www.linkedin.com/in/margie-bhatt-1618411b,"Clinical Coordinator at Titus Regional Medical Center · Employee of the Month at Mercy Hospital and Titus Regional Medical Center, highly motivated to learn ..."
Amneal Pharmaceuticals,"Debbi Baker, PharmD, BCPS - Director, Clinical Pharmacy ...",https://www.linkedin.com/in/debbi-baker-pharmd-bcps-2264536,"Director, Clinical Pharmacy Operations at Kaiser Permanente GA · Experience: Kaiser Permanente · Location: Lilburn · 381 connections on LinkedIn."
Amneal Pharmaceuticals,"Laura Tenbrink - Vanguard Clinical, Inc. | LinkedIn",https://www.linkedin.com/in/laura-tenbrink,"Experience: Vanguard Clinical, Inc. · Education: University of Kansas Medical Center · Location: Kansas City Metropolitan Area · 500+ connections on ..."
Amneal Pharmaceuticals,Radha P. - Clinical Pharmacist - Horizon Blue Cross Blue Shield of ...,https://www.linkedin.com/in/radhapatel21,Jun 2020 - Aug 2020 3 months. Amneal Pharmaceuticals Graphic. Quality Management Intern. Amneal Pharmaceuticals. Jun 2019 - Aug 2019 3 months. RITE AID ...
Bavarian Nordic,Mark Stevenson - Clinical Data Management Consultant and Solver ...,https://www.linkedin.com/in/mstevenson,"... manager.<br>• Has led data management departments at ... Oct 2019 - Present 4 years 9 months. Bavarian Nordic Graphic. Sr. Director, Clinical Data Management."
Bavarian Nordic,"Rick Nichols - Vice President, Non-clinical and Analytics - Public ...",https://www.linkedin.com/in/rick-nichols-1096676,"Director, Clinical Immunology. NewLink Genetics / BioProtection Systems ... Bavarian Nordic A/S Graphic. Director Clinical Analysis. Bavarian Nordic A/S."
Bavarian Nordic,DeShara Eley-Abdullah - Clinical Project Lead - Bavarian Nordic ...,https://www.linkedin.com/in/dseleyabdullah,"Senior Study Start Up Associate at Rho, Inc. · Experience: Bavarian Nordic · Education: North Carolina Central University · Location: Durham · 310 ..."
Bavarian Nordic,Sherry Paulson - Senior Global Clinical Trial Manager - Amgen ...,https://www.linkedin.com/in/sherry-paulson-5058603,Bavarian Nordic. Jan 2013 - Feb 2015 2 years 2 months. Cancer Immunotherapy ... • Support Associate Director Biostatistics through the creation of specialized ...
